YYYY-MM-DD HH:MM  MOD UNMO  PRESS TEM  RH BATT BMOD BUNM ETE ERH  SNOW  SWE
             UTC  /hr  /hr     mb   C   %    V  /hr  /hr   C   %    cm   cm
2011-02-20 23:42 5973    0  695.0  -1  11 13.6 4134 5926  -6  65  43.6  4.5
2011-02-21 00:42 6038    0  695.0  -2  10 12.8 4230 6216  -7  66  44.3  4.5
2011-02-21 01:42 6117    0  695.4  -3  10 12.7 4341 6050  -7  67  44.5  4.5
2011-02-21 02:42 6137    0  695.7  -3  10 12.6 4329 6046  -7  69  43.5  4.5
2011-02-21 03:42 5997    0  695.8  -4  10 12.6 4153 6196  -7  70  44.8  4.5
2011-02-21 04:46 6150    0  696.3  -4  10 12.5 4186 5978  -8  71  46.2  4.5
2011-02-21 05:42 6009    0  696.2  -5  11 12.5 4206 5949  -9  71  46.5  4.5
2011-02-21 06:42 6074    0  696.2  -5  11 12.5 4264 5867 -10  71  46.3  4.5
2011-02-21 07:42 5954    0  696.4  -6  11 12.5 4208 5929 -10  71  44.8  4.5
2011-02-21 08:42 6091    0  696.8  -6  10 12.4 4126 5907 -10  71  42.5  4.5
2011-02-21 09:42 5960    0  697.1  -7  10 12.4 4191 5844 -11  72 145.0  4.5
2011-02-21 10:42 6031    0  697.2  -7   9 12.4 4149 6053 -11  72 145.2  4.6
2011-02-21 11:42 6085    0  697.6  -8   9 12.3 4175 6051 -11  72  39.5  4.6
2011-02-21 12:42 6188    0  698.2  -8   9 12.3 4092 6028 -12  72  44.0  4.6
2011-02-21 13:42 6123    0  698.7  -9   8 12.2 4144 5912 -13  72  41.7  4.6
2011-02-21 14:42 6112    0  699.6  -9   8 12.5 4087 5943 -12  72  44.9  4.5
2011-02-21 15:42 6068    0  700.4  -9   8 13.9 4114 5935 -10  72  44.9  4.5
2011-02-21 16:42 6061    0  700.0  -8   8 14.9 4091 5689  -9  71  44.8  4.5
2011-02-21 17:42 6057    0  700.2  -7   9 14.9 4123 5811  -2  67  40.0  4.4
2011-02-21 18:42 5891    0  699.6  -3  11 14.8 4056 5929   0  58  43.2  4.5
2011-02-21 19:42 6073    0  698.9   0  14 14.5 4060 5834   2  52  43.2  4.5
2011-02-21 20:42 6160    0  698.3   2  15 14.2 4179 5983   4  49  42.6  4.4
2011-02-21 21:42 6042    0  698.3   3  15 14.0 4146 5874   1  46  43.0  4.3
2011-02-21 22:46 6032    0  698.7   2  12 13.9 4183 5943  -1  46  43.1  4.3
2011-02-21 23:42 5991    0  698.8   1  11 13.6 4101 6000  -2  46  44.9  4.5
2011-02-22 00:42 6236    0  699.4   0   9 12.9 4111 5991  -4  46  45.3  4.5
2011-02-22 01:41 6050    0  699.8  -1   9 12.7 4184 5916  -6  47  45.5  4.5
2011-02-22 02:41 6073    0  700.3  -2   8 12.6 4057 5852  -6  47  45.5  4.5
2011-02-22 03:41 5932    0  700.7  -2   8 12.6 4212 5840  -5  47  45.4  4.5
2011-02-22 04:41 5921    0  701.0  -3   8 12.5 4150 5931  -5  48  45.4  4.5
2011-02-22 05:41 5850    0  700.9  -3   7 12.5 4052 5942  -5  49  45.7  4.5
2011-02-22 06:41 5990    0  700.9  -3   7 12.5 4118 5866  -5  50  45.4  4.5
2011-02-22 07:42 5955    0  700.9  -3   7 12.4 4066 5790  -5  50  45.5  4.5
2011-02-22 08:41 6070    0  700.8  -3   7 12.4 4071 5669  -5  50  45.4  4.5
2011-02-22 09:41 6067    0  700.6  -3   7 12.4 4110 5862  -4  50  45.4  4.5
2011-02-22 10:41 6013    0  700.4  -3   7 12.4 4139 5741  -5  50  45.4  4.5
2011-02-22 11:41 6061    0  700.5  -3   8 12.3 4037 5788  -5  51  45.5  4.5
2011-02-22 12:41 5956    0  700.9  -3   8 12.3 3991 5692  -6  53  45.6  4.5
2011-02-22 13:41 6054    0  701.2  -4   7 12.3 4124 5876  -6  54  43.0  4.5
2011-02-22 14:41 5977    0  701.8  -4   7 12.3 4055 5794  -6  55  45.9  4.5
2011-02-22 15:41 5722    0  702.1  -4   8 14.8 4061 5784  -3  55  44.5  4.5
2011-02-22 16:41 5957    0  702.1  -3   9 14.8 4019 5860  -3  53  44.7  4.4
2011-02-22 17:41 6049    0  702.2  -2   9 14.8 4083 5712   1  49  43.9  4.3
2011-02-22 18:41 5854    0  701.6   1  12 14.6 3957 5769   3  44  43.6  4.4
2011-02-22 19:41 5973    0  700.7   4  13 14.3 3998 5896   5  41  44.2  4.5
2011-02-22 20:41 6102    0  700.4   6  14 14.0 4003 5884   7  38  44.1  4.3
2011-02-22 21:41 5999    0  700.3   6  13 13.9 4030 5944   2  38  43.2  4.3
2011-02-22 22:42 5993    0  700.4   4  11 13.6 4069 5733   0  40  42.8  4.4
2011-02-22 23:41 5984    0  700.4   3  10 13.5 4037 5696   0  41  44.0  4.5
2011-02-23 00:42 6144    0  700.7   2   9 12.8 4049 5785  -1  42  44.7  4.6
2011-02-23 01:42 6141    0  701.2   1   8 12.7 4051 5975  -2  43  45.0  4.6
2011-02-23 02:42 5931    0  701.3   0   8 12.6 3971 5802  -2  43  44.8  4.6
2011-02-23 03:42 5990    0  701.5   0   7 12.6 3938 5748  -3  45  44.9  4.6
2011-02-23 04:42 5890    0  701.7  -1   7 12.5 3976 5735  -4  47  44.9  4.6
2011-02-23 05:42 5806    0  701.7  -1   7 12.5 4097 5829  -4  48  45.1  4.5
2011-02-23 06:42 5864    0  701.8  -1   7 12.5 4160 5854  -4  50  45.2  4.5
2011-02-23 07:42 5905    0  701.6  -2   7 12.4 3928 5698  -5  51  45.2  4.6
2011-02-23 08:42 5928    0  701.3  -2   7 12.4 3943 5825  -5  51  45.2  4.6
2011-02-23 09:42 5932    0  701.1  -3   8 12.4 4100 5869  -6  51  45.3  4.6
2011-02-23 10:42 6018    0  701.0  -3   8 12.4 4056 5922  -6  51  45.4  4.6
2011-02-23 11:42 5753    0  701.1  -4   8 12.3 4071 5769  -6  52  45.4  4.6
2011-02-23 12:42 5916    0  701.1  -4   8 12.3 4001 5972  -6  53  45.4  4.6
2011-02-23 13:42 5956    0  700.9  -4   8 12.3 4069 5844  -6  50  45.4  4.6
2011-02-23 14:42 6006    0  701.3  -4   9 12.4 4115 5977  -6  47  45.3  4.5
2011-02-23 15:42 6009    0  701.7  -4   9 14.8 4120 5732  -3  44  44.4  4.5
2011-02-23 16:42 6088    0  701.8  -3   9 14.8 4115 5826  -3  41  44.0  4.3
2011-02-23 17:42 6110    0  701.7  -1   9 14.8 4225 5866   2  39  43.0  4.2
2011-02-23 18:42 6095    0  701.1   1  11 14.5 4117 5915   4  37  42.8  4.4
2011-02-23 19:42 6072    0  700.3   4  12 14.2 4135 5814   6  34  43.8  4.5
2011-02-23 20:42 6124    0  699.4   6  13 13.9 4179 5920   8  32  43.4  4.3
2011-02-23 21:42 6185    0  699.0   7  12 13.7 4229 5750   3  31  42.8  4.3
2011-02-23 22:42 6108    0  698.7   5  10 13.3 4212 5812   1  33  42.0  4.4
2011-02-23 23:42 5959    0  698.7   4   9 13.4 4186 5871   0  35  43.8  4.5
2011-02-24 00:42 6178    0  698.7   2   8 12.8 4246 5826  -2  37  44.2  4.6
2011-02-24 01:42 6055    0  698.9   1   7 12.7 4216 5818  -3  37  44.3  4.7
2011-02-24 02:42 6003    0  699.1   0   6 12.6 4114 5903  -2  40  44.0  4.5
2011-02-24 03:42 5995    0  698.9   0   7 12.6 4174 5853  -3  44  44.4  4.6
2011-02-24 04:42 5935    0  699.1   0   7 12.5 4074 5761  -4  46  44.4  4.5
2011-02-24 05:42 6113    0  698.8   0   7 12.5 4140 5741  -4  48  44.4  4.5
2011-02-24 06:42 6037    0  698.6  -1   7 12.5 4221 5775  -5  51  44.7  4.5
2011-02-24 07:42 5952    0  698.4  -1   7 12.4 4180 5888  -5  52  44.7  4.5
2011-02-24 08:42 6133    0  697.8  -2   7 12.4 4085 5909  -6  53  44.9  4.6
2011-02-24 09:42 6197    0  697.3  -3   8 12.4 4324 6036  -7  56  44.9  4.7
2011-02-24 10:42 6097    0  697.1  -3   8 12.3 4082 6249  -7  59  44.9  4.6
2011-02-24 11:42 6033    0  697.1  -4   8 12.3 4083 5967  -8  61  44.2  4.6
2011-02-24 12:42 6064    0  697.3  -4   8 12.3 4209 5958  -8  62  45.2  4.5
2011-02-24 13:42 6119    0  697.6  -4   9 12.3 4174 5862  -8  63  45.2  4.5
2011-02-24 14:42 6044    0  698.2  -5   9 12.4 4227 6093  -8  64  44.6  4.5
2011-02-24 15:42 6021    0  698.8  -5  10 12.8 4137 5966  -8  64  45.0  4.4
2011-02-24 16:42 5917    0  699.0  -5  11 14.9 4200 5838  -7  65  44.2  4.4
2011-02-24 17:42 5908    0  699.8  -4  12 14.8 4100 5965  -4  64  44.1  4.3
2011-02-24 18:42 6074    0  699.9  -2  13 14.8 4193 5969  -1  60  43.6  4.3
2011-02-24 19:42 6029    0  699.6   0  14 14.7 4284 5844  -2  57  43.7  4.4
2011-02-24 20:42 6083    0  699.3   0  15 14.4 4034 5864   1  54  44.0  4.3
2011-02-24 21:42 6042    0  699.3   0  14 14.3 4126 5816  -3  53  43.7  4.4
2011-02-24 22:43 6181    0  699.4   0  12 13.7 4184 5821  -3  53  43.7  4.4
2011-02-24 23:42 6012    0  700.0   0  11 13.6 4137 5753  -3  53  44.7  4.5
2011-02-25 00:42 5908    0  700.5  -1  10 12.8 4110 5730  -5  54  45.2  4.6
2011-02-25 01:42 6024    0  700.8  -2  10 12.7 4129 5811  -6  55  45.4  4.6
2011-02-25 02:42 5890    0  700.9  -3  10 12.6 4137 5878  -6  56  45.5  4.7
2011-02-25 03:42 5890    0  701.6  -3   9 12.6 4117 5745  -7  58  45.5  4.6
2011-02-25 04:42 5970    0  701.9  -4  10 12.5 4071 5773  -6  59  45.5  4.6
2011-02-25 05:42 5806    0  702.0  -4  10 12.5 3958 5649  -7  59  45.6  4.6
2011-02-25 06:42 6006    0  702.0  -4  10 12.5 4051 5717  -7  60  45.5  4.6
2011-02-25 07:42 5913    0  702.0  -5  10 12.4 4110 5889  -7  62  45.6  4.5
2011-02-25 08:42 5751    0  701.6  -5  10 12.4 4051 5814  -7  64  45.6  4.6
2011-02-25 09:42 5962    0  701.1  -5  10 12.4 4101 5872  -7  62  45.7  4.6
2011-02-25 10:42 5921    0  701.1  -5  10 12.3 4205 5893  -7  60  45.7  4.6
2011-02-25 11:42 5893    0  700.7  -5  10 12.3 4004 5767  -7  59  45.7  4.5
2011-02-25 12:42 5989    0  700.7  -5  11 12.3 4179 5878  -7  58  45.4  4.5
2011-02-25 13:42 5988    0  700.6  -5  11 12.3 4107 5770  -8  59  45.0  4.5
2011-02-25 14:42 5948    0  700.9  -6  11 12.4 4080 5712  -7  60  44.6  4.5
2011-02-25 15:42 5882    0  701.1  -5  12 14.9 4076 5823  -5  57  44.2  4.5
2011-02-25 16:42 5993    0  700.9  -3  13 14.8 4063 5731  -4  53  44.4  4.4
2011-02-25 17:42 6076    0  700.7  -2  14 14.8 4024 5783   0  51  43.2  4.2
2011-02-25 18:42 5964    0  699.7   0  15 14.7 4171 5795   2  49  43.1  4.4
2011-02-25 19:42 6123    0  699.0   2  16 14.5 4208 5879   2  48  43.2  4.5
2011-02-25 20:42 6005    0  698.8   3  16 13.9 4084 6030   0  48  38.9  4.4
2011-02-25 21:42 6035    0  698.8   3  15 13.7 4112 5885   0  50  43.9  4.4
2011-02-25 22:42 6101    0  698.7   2  14 13.9 4228 5945  -1  52  43.9  4.4
2011-02-25 23:42 5911    0  698.8   1  13 13.0 4213 5933  -1  53  44.5  4.5
2011-02-26 00:42 6169    0  698.7   1  12 12.8 4064 5984  -2  54  44.4  4.5
2011-02-26 01:42 6079    0  699.1   0  11 12.7 4077 5836  -2  54  44.5  4.5
2011-02-26 02:42 6099    0  699.1   0  10 12.6 4196 5903  -3  55  44.5  4.5
2011-02-26 03:42 5936    0  699.2   0  10 12.6 4149 5818  -2  54  44.8  4.5
2011-02-26 04:42 5879    0  699.3   0  10 12.5 4182 5840  -3  54  44.5  4.5
2011-02-26 05:42 5874    0  699.3   0  10 12.5 4070 5875  -3  53  44.5  4.5
2011-02-26 06:42 6093    0  699.0  -1   9 12.5 4097 5881  -4  52  44.4  4.5
2011-02-26 07:42 6118    0  699.2  -1   8 12.4 4179 5866  -4  49  44.4  4.5
2011-02-26 08:42 6098    0  698.8  -1   9 12.4 4048 5803  -4  46  44.4  4.5
2011-02-26 09:42 6191    0  698.2  -2   9 12.4 4159 6032  -4  44  44.7  4.5
2011-02-26 10:42 6119    0  697.9  -2  10 12.4 4256 6114  -4  42  44.7  4.5
2011-02-26 11:42 6254    0  697.8  -2  10 12.3 4291 6157  -4  41  44.9  4.5
2011-02-26 12:42 6110    0  698.1  -2   9 12.3 4246 5960  -4  40  45.0  4.5
2011-02-26 13:42 6068    0  698.2  -2   9 12.3 4261 6051  -5  39  42.9  4.5
2011-02-26 14:42 6019    0  698.8  -2  10 12.3 4118 5834  -4  39  44.2  4.4
2011-02-26 15:42 6106    0  699.0  -2  10 12.7 4084 5880  -4  38  43.5  4.4
2011-02-26 16:42 6140    0  699.0  -2  10 13.4 4205 5989  -2  37  43.4  4.4
2011-02-26 17:42 6143    0  698.8  -1  11 14.8 4202 5960   0  36  42.6  4.3
2011-02-26 18:42 6198    0  698.2   0  11 14.7 4234 6068   0  35  42.9  4.3
2011-02-26 19:42 6246    0  697.0   1  12 14.6 4284 6069   2  33  42.3  4.4
2011-02-26 20:42 6211    0  696.3   3  13 14.6 4191 6054   3  33  42.6  4.4
2011-02-26 21:42 6279    0  696.1   3  12 14.3 4233 6094   1  32  38.7  4.4
2011-02-26 22:42 6413    0  695.8   3  11 14.0 4196 6059   1  33  43.2  4.5
2011-02-26 23:42 6209    0  695.8   3  10 13.5 4251 6053   0  32  43.7  4.5
2011-02-27 00:42 6238    0  696.1   2   9 12.8 4184 6204   0  31  44.0  4.6
2011-02-27 01:42 6283    0  696.3   2   8 12.7 4237 6081   0  31  43.9  4.6
2011-02-27 02:42 6121    0  696.4   1   8 12.6 4280 6291  -1  31  44.2  4.6
2011-02-27 03:42 6195    0  696.5   1   7 12.6 4189 6143  -1  30  44.2  4.5
2011-02-27 04:42 6234    0  696.4   0   7 12.5 4241 6105  -1  30  44.2  4.6
2011-02-27 05:42 6345    0  695.9   0   7 12.5 4216 6107  -2  30  44.2  4.6
2011-02-27 06:42 6413    0  695.4   0   7 12.5 4342 5861  -2  31  44.3  4.6
2011-02-27 07:42 6119    0  694.4   0   7 12.5 4137 6060  -2  32  44.4  4.6
2011-02-27 08:42 6412    0  693.7   0   7 12.4 4391 6047  -3  32  44.6  4.6
2011-02-27 09:42 6228    0  693.5  -1   7 12.4 4298 6273  -3  33  44.4  4.6
2011-02-27 10:42 6289    0  693.0  -1   7 12.4 4252 6071  -4  33  44.2  4.6
2011-02-27 11:42 6374    0  692.2  -2   7 12.3 4340 6154  -5  35  44.5  4.7
2011-02-27 12:42 6164    0  691.4  -2   8 12.3 4392 6155  -5  37  44.5  4.7
2011-02-27 13:42 6341    0  691.0  -3   8 12.3 4348 6341  -6  39  44.6  4.6
2011-02-27 14:42 6491    0  691.3  -3   8 12.4 4374 6258  -5  39  43.4  4.6
2011-02-27 15:42 6322    0  691.8  -2   8 13.2 4366 6130  -3  39  43.9  4.4
2011-02-27 16:42 6364    0  691.9  -1   9 14.7 4324 6289  -1  40  43.1  4.3
2011-02-27 17:42 6455    0  691.9  -1  10 14.5 4450 6195  -3  41  43.0  4.3
2011-02-27 18:42 6339    0  691.9   0  10 14.0 4364 6232  -5  45  43.5  4.4
2011-02-27 19:42 6256    0  691.2  -1   9 12.9 4330 6276  -4  51  43.0  4.6
2011-02-27 20:42 6352    0  691.0  -2  10 12.8 4507 6291  -6  54  42.1  4.6
2011-02-27 21:42 6500    0  692.1  -2  11 12.8 4460 6196  -7  55  46.4  4.5
2011-02-27 22:42 6187    0  692.9  -3  12 12.7 4295 6251  -7  57  44.3  4.5
2011-02-27 23:42 6219    0  694.0  -3  12 12.6 4344 6068  -8  59  47.9  4.5
2011-02-28 00:42 6093    0  695.3  -4  12 12.6 4289 5999  -8  60  50.2  4.5
2011-02-28 01:42 6024    0  696.7  -5  12 12.5 4188 6046  -9  61  49.7  4.5
2011-02-28 02:42 5978    0  698.5  -5  13 12.5 4044 5826  -9  62  48.2  4.5
2011-02-28 03:42 5933    0  699.8  -6  12 12.5 4135 5759 -10  63  46.5  4.5
2011-02-28 04:42 6051    0  700.6  -6  12 12.4 4001 5715 -10  63  47.0  4.5
2011-02-28 05:42 5939    0  701.5  -7  11 12.4 4135 5770 -10  64  47.3  4.5
2011-02-28 06:42 5946    0  702.1  -7  11 12.4 3869 5772 -10  64  45.5  4.5
2011-02-28 07:42 5765    0  702.8  -7  11 12.3 3983 5687  -9  65  45.6  4.5
2011-02-28 08:42 5711    0  703.6  -7  10 12.3 3892 5497 -10  66  45.9  4.5
2011-02-28 09:42 5755    0  704.0  -7  10 12.2 3983 5544 -10  66  44.5  4.5
2011-02-28 10:42 5714    0  704.8  -7   9 12.2 3918 5589  -9  67  47.1  4.5
2011-02-28 11:42 5649    0  705.5  -7   9 12.2 4015 5626  -9  67  46.4  4.5
2011-02-28 12:42 5651    0  706.3  -8   9 12.2 3940 5631 -10  67  48.2  4.5
2011-02-28 13:42 5686    0  707.0  -8   8 12.2 3955 5667 -10  67  47.9  4.5
2011-02-28 14:42 5667    0  707.9  -8   8 12.2 3810 5465  -8  66  48.3  4.4
2011-02-28 15:42 5670    0  708.7  -7   8 12.5 3894 5412  -4  63  48.4  4.4
2011-02-28 16:42 5693    0  709.0  -5   8 14.9 3824 5426  -1  59  47.2  4.4
2011-02-28 17:42 5638    0  709.5  -3   9 14.8 3766 5483   4  54  45.4  4.2
2011-02-28 18:42 5534    0  709.2   1  12 14.7 3790 5378   5  48  44.8  4.3
2011-02-28 19:42 5724    0  708.7   5  15 14.6 3874 5478  10  42  45.4  4.4
2011-02-28 20:42 5643    0  708.3   7  15 14.3 3790 5436  12  37  45.8  4.4
2011-02-28 21:42 5702    0  708.4   8  13 14.0 3715 5452   6  33  43.4  4.3
2011-02-28 22:42 5578    0  708.5   7  11 13.8 3803 5488   3  36  42.3  4.4
2011-02-28 23:42 5531    0  708.7   6   9 13.1 3756 5592   2  38  44.5  4.4
2011-03-01 00:42 5666    0  708.9   4   8 12.8 3721 5552  -1  39  44.9  4.6
2011-03-01 01:42 5738    0  709.2   2   7 12.7 3880 5434  -3  38  44.9  4.9
2011-03-01 02:42 5767    0  709.5   1   7 12.6 3871 5428  -2  33  45.4  5.0
2011-03-01 03:42 5722    0  709.8   0   6 12.6 3700 5397  -2  31  45.3  5.0
2011-03-01 04:42 5707    0  710.1   0   6 12.5 3841 5330  -2  30  45.6  4.9
2011-03-01 05:42 5664    0  710.2  -1   6 12.5 3679 5378  -2  29  45.3  4.9
2011-03-01 06:42 5685    0  710.1  -1   6 12.5 3665 5379  -2  31  45.5  4.7
2011-03-01 07:42 5615    0  709.7  -1   6 12.4 3871 5428  -3  33  45.4  4.8
2011-03-01 08:42 5513    0  709.4  -2   6 12.4 3886 5330  -3  33  45.4  4.8
2011-03-01 09:42 5611    0  708.9  -2   5 12.4 3797 5265  -3  34  45.7  4.8
2011-03-01 10:42 5782    0  708.8  -2   5 12.4 3792 5410  -4  35  45.2  4.7
2011-03-01 11:42 5694    0  708.8  -3   5 12.3 3686 5422  -3  35  45.4  4.7
2011-03-01 12:42 5569    0  708.9  -3   5 12.3 3753 5466  -3  35  45.4  4.7
2011-03-01 13:42 5641    0  709.1  -3   5 12.3 3855 5484  -4  36  45.5  4.7
2011-03-01 14:42 5522    0  709.4  -3   5 12.4 3786 5517  -3  38  45.3  4.5
2011-03-01 15:42 5615    0  709.2  -2   5 14.8 3904 5377   0  36  44.4  4.5
2011-03-01 16:42 5623    0  709.2   0   6 14.7 3815 5475   2  34  44.2  4.2
2011-03-01 17:42 5737    0  709.1   1   7 14.7 3755 5402   7  31  43.1  4.0
2011-03-01 18:42 5625    0  708.6   6  10 14.6 3836 5502  11  28  42.8  4.4
2011-03-01 19:43 5718    0  708.2   9  11 14.3 3880 5600  12  26  43.7  4.5
2011-03-01 20:42 5814    0  707.7  11  12 14.1 3890 5516  13  25  43.5  4.3
2011-03-01 21:42 5662    0  707.5  11  11 13.9 3902 5531   8  25  42.5  4.5
2011-03-01 22:42 5761    0  707.4  10   9 13.7 3932 5453   6  26  41.5  4.5
2011-03-01 23:42 5841    0  707.4   9   8 13.3 3940 5526   5  26  42.6  4.5
2011-03-02 00:42 5824    0  707.8   7   7 12.9 3728 5602   2  27  43.1  4.5
2011-03-02 01:42 5603    0  707.9   6   6 12.7 3826 5397   0  29  43.5  4.5
2011-03-02 02:42 5685    0  708.2   4   6 12.6 3833 5419   0  27  43.6  4.5
2011-03-02 03:43 5735    0  708.4   3   6 12.6 3957 5467   0  28  43.7  4.5
2011-03-02 04:42 5645    0  708.5   2   5 12.5 3764 5481   0  28  43.4  4.5
2011-03-02 05:42 5861    0  708.1   2   5 12.5 3771 5498   0  29  43.5  4.5
2011-03-02 06:42 5741    0  708.1   2   5 12.5 3880 5531   0  30  43.5  4.5
2011-03-02 07:42 5655    0  708.0   2   6 12.5 3809 5487   1  28  43.5  4.5
2011-03-02 08:42 5740    0  707.8   2   6 12.4 3838 5425   0  26  43.8  4.6
2011-03-02 09:42 5611    0  707.8   1   6 12.4 3950 5438   0  27  40.0  4.6
2011-03-02 10:42 5695    0  707.6   1   6 12.4 3727 5488   0  29  44.2  4.6
2011-03-02 11:42 5655    0  708.0   1   6 12.4 3802 5526  -1  30  44.2  4.6
2011-03-02 12:42 5660    0  707.9   0   6 12.3 3821 5423  -1  30  44.3  4.6
2011-03-02 13:42 5750    0  708.0   0   6 12.3 3876 5445  -1  30  44.2  4.6
2011-03-02 14:42 5682    0  708.5   0   6 12.4 3799 5617  -1  30  44.2  4.6
2011-03-02 15:42 5672    0  708.8   0   6 14.7 3721 5583   1  29  42.9  4.5
2011-03-02 16:42 5766    0  708.9   2   7 14.6 3725 5464   3  27  42.8  4.4
2011-03-02 17:42 5795    0  708.6   3   8 14.6 3736 5311   7  26  42.2  4.3
2011-03-02 18:42 5622    0  707.9   6  10 14.5 3921 5500   8  27  42.0  4.5
2011-03-02 19:42 5728    0  707.4   8  11 14.1 3774 5523   9  27  42.5  4.5
2011-03-02 20:42 5544    0  706.9  10  11 13.8 3760 5443  10  28  42.8  4.5
2011-03-02 21:42 5680    0  706.4  10  11 13.7 3810 5464   8  28  41.7  4.5
2011-03-02 22:42 5776    0  706.6   9   9 13.4 3872 5606   6  30  36.7  4.5
2011-03-02 23:42 5662    0  706.7   8   8 13.0 3913 5660   4  31  43.1  4.5
2011-03-03 00:42 5774    0  706.8   7   8 12.8 3802 5541   3  32  43.0  4.5
2011-03-03 01:42 5769    0  706.9   6   7 12.7 3876 5505   1  33  43.5  4.5
2011-03-03 02:42 5812    0  707.1   5   6 12.6 3886 5408   1  34  43.5  4.5
2011-03-03 03:42 5835    0  707.1   4   6 12.6 3913 5541   0  35  43.5  4.5
2011-03-03 04:42 5757    0  707.1   3   6 12.5 3923 5642   0  36  43.6  4.5
2011-03-03 05:42 5703    0  706.9   3   6 12.5 3991 5687   0  37  43.4  4.5
2011-03-03 06:42 5628    0  706.9   2   5 12.5 3919 5497  -2  39  40.9  4.5
2011-03-03 07:42 5746    0  706.6   1   5 12.4 3942 5602   0  40  43.7  4.5
2011-03-03 08:42 5647    0  706.6   1   5 12.4 3904 5580   0  40  43.7  4.5
2011-03-03 09:42 5688    0  706.1   1   6 12.4 3941 5626  -1  40  43.7  4.5
2011-03-03 10:42 5680    0  706.0   0   6 12.4 3998 5678  -1  41  43.8  4.5
2011-03-03 11:42 5689    0  706.2   0   6 12.3 3972 5566  -1  42  43.8  4.5
2011-03-03 12:42 5679    0  706.1   0   6 12.3 3872 5481  -1  45  43.8  4.5
2011-03-03 13:42 5707    0  706.3   0   6 12.3 3886 5597  -1  47  43.8  4.5
2011-03-03 14:42 5605    0  706.7   0   5 12.5 3922 5656  -1  49  43.4  4.5
2011-03-03 15:42 5613    0  706.7   0   6 14.7 3795 5628   2  48  42.4  4.5
2011-03-03 16:42 5634    0  706.5   2   6 14.6 3821 5648   3  46  42.1  4.4
2011-03-03 17:42 5739    0  706.2   3   7 14.6 3988 5641   7  43  41.8  4.5
2011-03-03 18:42 5587    0  705.6   6   9 14.5 3968 5539   8  38  41.5  4.5
2011-03-03 19:42 5737    0  705.0   8  10 14.4 4009 5541   9  36  41.0  4.5
2011-03-03 20:42 5810    0  704.2   9  10 14.2 3879 5576   8  36  39.0  4.5
2011-03-03 21:43 5767    0  703.8   9   9 13.4 3988 5719   5  36  42.1  4.5
2011-03-03 22:42 5842    0  703.6   8   8 14.0 3946 5738   5  36  41.0  4.5
2011-03-03 23:42 6029    0  703.6   7   8 13.2 4037 5805   4  37  42.2  4.5
2011-03-04 00:42 5800    0  703.6   6   8 12.8 4030 5764   2  38  42.6  4.5
2011-03-04 01:42 5848    0  703.6   5   7 12.7 4008 5839   1  40  42.8  4.5
2011-03-04 02:42 5796    0  703.7   4   7 12.6 4266 5634   0  40  43.0  4.5
2011-03-04 03:41 5772    0  703.9   3   7 12.6 4046 5859   0  42  42.8  4.5
2011-03-04 04:41 5904    0  703.6   3   7 12.5 3977 5830   0  44  42.9  4.5
2011-03-04 05:42 5961    0  703.4   2   6 12.5 4028 5682   0  45  42.9  4.5
2011-03-04 06:42 5725    0  703.1   1   6 12.5 4043 5793  -1  45  42.9  4.5
2011-03-04 07:41 5756    0  703.0   1   6 12.4 3978 5660  -1  46  43.0  4.5
2011-03-04 08:42 5969    0  702.9   0   6 12.4 4011 5747  -2  48  43.0  4.5
2011-03-04 09:42 5859    0  703.0   0   6 12.4 4157 5833  -3  51  42.9  4.5
2011-03-04 10:42 5881    0  702.9   0   6 12.4 4143 5880  -3  52  43.2  4.5
2011-03-04 11:41 5903    0  702.8  -1   6 12.3 4100 5838  -4  54  43.2  4.5
2011-03-04 12:42 5863    0  702.8  -1   6 12.3 4148 5682  -4  53  43.5  4.5
2011-03-04 13:41 5840    0  703.1  -2   6 12.3 4180 5810  -5  55  43.2  4.5
2011-03-04 14:42 5899    0  703.4  -2   7 12.6 4081 5828  -4  55  43.4  4.5
2011-03-04 15:42 5873    0  703.7  -2   7 14.8 4142 5853  -3  55  42.0  4.5
2011-03-04 16:41 5883    0  703.7  -1   8 14.7 4022 5927  -1  52  42.5  4.4
2011-03-04 17:42 5689    0  703.9   0   8 14.7 4323 5701   3  47  41.2  4.4
2011-03-04 18:41 5976    0  703.5   2  10 14.6 3932 5869   3  44  41.3  4.5
2011-03-04 19:42 5945    0  703.2   3  11 14.1 4126 5936   1  43  41.6  4.5
2011-03-04 20:41 5760    0  703.0   4  11 14.0 4144 5924   2  42  41.3  4.5
2011-03-04 21:41 5858    0  703.3   3  10 14.2 4003 5772  -2  48  41.0  4.5
2011-03-04 22:42 5948    0  703.5   1   9 14.6 4151 5861  -2  48  41.2  4.5
2011-03-04 23:42 5934    0  704.2   0   9 13.5 4129 5906  -4  50  42.2  4.4
2011-03-05 00:41 6001    0  705.1   0   9 13.4 4089 5889  -3  50  42.0  4.4
2011-03-05 01:42 5819    0  706.3   0   9 12.8 4100 5678  -5  54  43.0  4.4
2011-03-05 02:42 5791    0  706.9  -2   8 12.6 3907 5670  -6  57  43.0  4.4
2011-03-05 03:42 5706    0  707.6  -2   8 12.6 3949 5667  -6  56  43.0  4.4
2011-03-05 04:42 5717    0  708.8  -3   7 12.5 3959 5749  -6  54  43.0  4.4
